Last Name,First Name,Middle,Prefix/Suffix,Comments,Started Serving,Ended Serving,Elected,GA #,District,County,Party,Office,Position,Ref,Barcode
Wilgus,William,F.,,,1963,1964,1962,122,4,SC,,State Senator,,,0
Wooten,Wallace,P.,,,1963,1964,1962,122,8,KC,D,State Representative,,,
Younger,Norman,N.,,,1963,1964,1962,122,14,NC,D,State Representative,,,
Adams,Maurice,,,,1965,1966,1964,123,29,KC,D,State Representative,,,
Alsip,William,E.,,,1965,1966,1964,123,24,NC,D,State Representative,,,
Bartleson,T.,Lees,,,1965,1966,1964,123,9,NC,R,State Representative,,,0
Benson,David,S.,,,1965,1966,1964,123,12,NC,R,State Representative,,,
Bifferato,Vincent,A.,,,1965,1966,1964,123,15,NC,D,State Representative,,,
Blendt,Carlton,,Jr.,,1965,1966,1964,123,23,NC,D,State Representative,,,0
Bockman,Harold,T.,,,1965,1966,1964,123,18,NC,D,State Representative,,,
Bookhammer,Eugene,,,,1965,1966,1964,123,5,SC,,State Senator,,,0
Busker,Glenn,W.,,District changed to 25,1965,1966,1964,123,25,KC,D,State Representative,,,
Carney,Robert,I.,,,1965,1966,1964,123,10,NC,D,State Senator,,,
Clifton,Carlton,,,,1965,1966,1964,123,30,SC,D,State Representative,,,0
Conner,Louise,T.,,,1965,1966,1964,123,5,NC,R,State Senator,,,
Cook,Allen,J.,,,1965,1966,1964,123,2,KC,,State Senator,,,0
Davidson,Robert,C.,,,1965,1966,1964,123,,NC,D,State Senator,,,
DiEleuterio,Michael,,,,1965,1966,1964,123,8,NC,D,State Representative,,,
Dineen,Russell,D. F.,,,1965,1966,1964,123,1,NC,D,State Senator,,,
Downs,Robert,N.,III,,1965,1966,1964,123,13,NC,R,State Representative,,,0
duPont,Reynolds,,,,1965,1966,1964,123,3,NC,,State Senator,,,0
Edmanson,Ralph,D.,,,1965,1966,1964,123,16,NC,D,State Representative,,,
Eskridge,Norman,A.,,District changed to 31,1965,1966,1964,123,31,SC,D,State Representative,,,
Ferguson,John,P.,,,1965,1966,1964,123,21,NC,D,State Representative,,,
Fitzharris,Maurice,F.,,,1965,1966,1964,123,10,NC,D,State Representative,,,
Fonville,Oliver,S.,,,1965,1966,1964,123,3,NC,D,State Representative,,,
Gooding,Mary,Etta,,,1965,1966,1964,123,19,NC,D,State Representative,,,
Hale,Everett,,,,1965,1966,1964,123,14,NC,R,State Representative,,,
Hammond,Reese,,,,1965,1966,1964,123,4,NC,D,State Representative,,,
Heckert,Clarice,U.,,,1965,1966,1964,123,11,NC,R,State Representative,,,
Hoey,Walter,J.,,,1965,1966,1964,123,1,SC,,State Senator,,,0
Holloway,Herman,M.,Sr.,,1965,1966,1964,123,2,NC,D,State Senator,,,
Hudson,Monroe,B.,,,1965,1966,1964,123,33,SC,D,State Representative,,,
Isaacs,M.,Martin,,,1965,1966,1964,123,35,SC,D,State Representative,,,
Keil,Charles,K.,,,1965,1966,1964,123,1,NC,D,State Representative,,,
Kelly,John,P.,,,1965,1966,1964,123,27,KC,D,State Representative,,,0
Kinahan,John,C.,,,1965,1966,1964,123,,NC,R,State Senator,,,
Lammot,Eugene,,,,1965,1966,1964,123,,,,State Senator,,,0
LeCato,John,M.,,,1965,1966,1964,123,34,SC,D,State Representative,,,
Manning,Margaret,R.,,,1965,1966,1964,123,8,NC,,State Senator,,,0
Martin,Joseph,A.,,,1965,1966,1964,123,2,NC,,State Senator,,,0
McCullough,Calvin,R.,,,1965,1966,1964,123,5,NC,,State Senator,,,0
McGinnis,James,D.,,,1965,1966,1964,123,,KC,D,State Senator,,,
McMahon,John,J.,,,1965,1966,1964,123,7,NC,D,State Representative,,,
Moore,Anthony,C.,,,1965,1966,1964,123,9,NC,D,State Senator,,,
Parisi,Frank,A.,,,1965,1966,1964,123,6,NC,D,State Representative,,,
Phillips,W.,Harrison,,,1965,1966,1964,123,32,SC,D,State Representative,,,
Quigley,James,R.,,,1965,1966,1964,123,22,NC,D,State Representative,,,
Robbins,George,A.,,,1965,1966,1964,123,5,KC,,State Senator,,,0
Schlor,George,F.,,,1965,1966,1964,123,3,NC,D,State Senator,,,
Shockley,Paul,E.,,,1965,1966,1964,123,5,NC,D,State Representative,,,0
Shulties,H.,Dawson,,District changed to 28; name may be Dawson H.,1965,1966,1964,123,28,KC,D,State Representative,,,
Shulties,Dawson,H.,,,1965,1966,1964,123,28,KC,D,State Representative,,,
Slawik,Melvin,A.,,,1965,1966,1964,123,20,NC,D,State Representative,,,
Steen,Curtis,W.,,,1965,1966,1964,123,3,SC,D,State Senator,President Pro-tem,,
Tribbitt,Sherman,W,,,1/19/1965,1/21/1969,1964,,,NC,D,Lt. Governor,,,
Tribbitt,Sherman,,,Lt. Governor,1965,1966,1964,123,,NC,,State Senator,President,,0
Wilson,Robert,J.,,,1965,1966,1964,123,17,NC,D,State Representative,,,
Wilson,Harry,S.,,,1965,1966,1964,123,2,NC,D,State Representative,,,
Zimmerman,Jacob,W.,,,1965,1966,1964,123,26,KC,D,State Representative,,,
Benson,David,S.,,,1967,1968,1966,124,12,NC,R,State Representative,,,
Blendt,Carlton,,Jr.,,1967,1968,1966,124,23,NC,D,State Representative,,,0
Bookhammer,Eugene,,,District changed to 18 in 1967,1967,1968,1966,124,18,SC,,State Senator,,,0
Brown,Fred,,,,1967,1968,1966,124,1,NC,R,State Representative,,,
Burton,Louis,W.,,,1967,1968,1966,124,35,SC,R,State Representative,,,
Carney,Robert,I.,,,1967,1968,1966,124,10,NC,,State Senator,,,0
Cashman,Joseph,T.,,,1967,1968,1966,124,22,NC,R,State Representative,,,0
Castle,Michael,N.,,,1967,1968,1966,124,6,NC,R,State Representative,,,0
Cicione,Anthony,J.,,,1967,1968,1966,124,17,NC,R,State Representative,,,0
Cook,Allen,J.,,,1967,1968,1966,124,13,KC,,State Senator,,,0
Dineen,Russell,D. F.,,,1967,1968,1966,124,1,NC,,State Senator,,,0
Dodge,Robert,M.,,,1967,1968,1966,124,34,SC,R,State Representative,,,
duPont,Reynolds,,,District changed to 7 in 1967,1967,1968,1966,124,7,NC,,State Senator,,,0
Eskridge,Norman,A.,,,1967,1968,1966,124,31,SC,D,State Representative,,,
Evans,Raymond,T.,,,1967,1968,1966,124,2,NC,R,State Representative,,,0
Ferguson,John,P.,,,1967,1968,1966,124,21,NC,D,State Representative,,,
Foltz,Andrew,,,,1967,1968,1966,124,14,KC,R,State Senator,,,
Fonville,Oliver,S.,,,1967,1968,1966,124,3,NC,D,State Representative,,,
Frederick,William,L.,,,1967,1968,1966,124,18,NC,R,State Representative,,,0
Gooding,Mary,Etta,,,1967,1968,1966,124,19,NC,D,State Representative,,,
Gray,George,E.,,,1967,1968,1966,124,33,SC,R,State Representative,,,
Grier,Frank,R.,,,1967,1968,1966,124,16,SC,R,State Senator,,,
Hale,Everett,,,,1967,1968,1966,124,14,NC,R,State Representative,,,
Hammond,Reese,,,,1967,1968,1966,124,4,NC,D,State Representative,,,
Harrington,Lewis,B.,,,1967,1968,1966,124,30,SC,D,State Representative,,,
Hart,William,F.,,,1967,1968,1966,124,16,NC,R,State Representative,,,0
Heckert,Clarice,U.,,,1967,1968,1966,124,11,NC,R,State Representative,,,
Herring,George,C.,III,Might be spelled Hering,1967,1968,1966,124,8,NC,R,State Representative,Speaker,,
Holloway,Herman,M.,Sr.,,1967,1968,1966,124,2,NC,D,State Senator,,,0
Isaacs,J.,Donald,,,1967,1968,1966,124,12,NC,R,State Senator,,,
Keenan,Ralph,S.,,,1967,1968,1966,124,4,NC,R,State Senator,,,
Lesher,Herbert,A.,,,1967,1968,1966,124,10,NC,R,State Representative,,,
Manning,Margaret,R.,,District 8 in 1967,1967,1968,1966,124,8,NC,,State Senator,,,0
McCullough,Calvin,,,,1967,1968,1966,124,11,NC,,State Senator,President Pro-tem,,
McMahon,John,J.,,,1967,1968,1966,124,7,NC,D,State Representative,,,
Moore,Anthony,C.,,,1967,1968,1966,124,9,NC,,State Senator,,,0
Murphy,Joseph,R.,,,1967,1968,1966,124,9,NC,R,State Representative,,,
Pagano,Mario,A.,,,1967,1968,1966,124,15,NC,R,State Representative,,,
Phillips,W.,Harison,,,1967,1968,1966,124,32,SC,D,State Representative,,,
Pleasanton,R.,Leon,,,1967,1968,1966,124,28,KC,R,State Representative,,,
Quillen,George,Robert,,,1967,1968,1966,124,29,KC,R,State Representative,,,
Riddagh,Robert,W.,,,1967,1968,1966,124,25,KC,R,State Representative,,,
Robbins,George,A.,,,1967,1968,1966,124,5,KC,,State Senator,,,0
Schlor,George,F.,,,1967,1968,1966,124,3,NC,,State Senator,,,0
Sebrell,Lorin,B.,Dr.,,1967,1968,1966,124,27,KC,R,State Representative,,,
Shockley,Paul,E.,,,1967,1968,1966,124,5,NC,D,State Representative,,,
Slawik,Melvin,A.,,,1967,1968,1966,124,20,NC,D,State Representative,,,
Stabler,W.,Laird,,,1967,1968,1966,124,13,NC,,State Representative,,,0
Steele,Dean,C.,,,1967,1968,1966,124,6,NC,R,State Senator,,,
Steen,Curtis,W.,,District changed to 17 in 1967,1967,1968,1966,124,17,SC,,State Senator,,,0
Tribbitt,Sherman,,,,1967,1968,1966,124,,,,State Senator,President,,0
Zimmerman,Jacob,W.,,,1967,1968,1966,124,26,KC,D,State Representative,,,
Pollard,Edward,G.,Jr.,,1966,,1966 & 1988,,,,,Sussex County Justice of the Peace,,,
Wootten,George,E.,,,1966,,"1966, 1968",,,,,Kent County Justice of the Peace,,,
Crouch,William,,,,1966,1970,1966-1970,,,,,Sussex County Justice of the Peace,,,
Elliott,Edward,E.,,,1966,1970,1966-1970,,,,,Sussex County Justice of the Peace,,,
Hollenbeck,W.,Max,,,1966,1970,1966-1970,,,,,Kent County Justice of the Peace,,,
Wootten,Wallace,P.,,,1966,,1966-1970 & 1974-1988,,,,,Kent County Justice of the Peace,,,
Walls,Edwin,B.,,,1966,,1966-1971,,,,,Kent County Justice of the Peace,,,
Houston,Courtney,P.,,,1966,1982,1966-1982,,,,,Kent County Justice of the Peace,,,
Neeman,Paul,,,,1966,1986,1966-1986,,,,,Kent County Justice of the Peace,,,
Knussman,Joseph,A.,,,1966,1988,1966-1988,,,,,Kent County Justice of the Peace,,,
Knotts,Ralph,D.,Jr.,,1967,1971,1967-1971,,,,,Kent County Justice of the Peace,,,
Benson,David,S.,,,1969,1970,1968,125,10,NC,R,State Representative,,,
Berndt,Robert,J.,,,1969,1970,1968,125,7,NC,R,State Representative,,,
Billingsley,John,G. S.,,,1969,1970,1968,125,25,NC,R,State Representative,,,
Bookhammer,Eugene,D,,,1/21/1969,1/18/1977,1968,,,SC,R,Lt. Governor,,RG5100 Box 1,131598
Bookhammer,Eugene,,,,1969,1970,1968,125,,SC,,State Senator,"President, 1969-1970",,0
Burt,Warren,B.,,,1969,1970,1968,125,16,NC,R,State Representative,,,
Burton,Louis,W.,,,1969,1970,1968,125,35,SC,R,State Representative,,,
Butcher,Charles,E.,,,1969,1970,1968,125,4,NC,D,State Representative,,,
Castle,Michael,N.,,,1969,1970,1968,125,1,NC,R,State Senator,Deputy Attorney General 1973-1974,,
Cicione,Anthony,J.,,,1969,1970,1968,125,8,NC,D,State Senator,,,
Cook,Allen,J.,,,1969,1970,1968,125,14,KC,,State Senator,,,0
Dillman,John,A.,Jr.,,1969,1970,1968,125,18,NC,R,State Representative,,,
Dodge,Robert,M.,,,1969,1970,1968,125,38,SC,R,State Representative,,,
duPont,Pierre,S.,IV,,1969,1970,1968,125,12,NC,R,State Representative,,,
duPont,Reynolds,,,,1969,1970,1968,125,6,NC,R,State Senator,President Pro-tem,,
Elliott,David,H.,,,1969,1970,1968,125,19,SC,R,State Senator,,,
Foltz,Andrew,,,District changed to 15 in 1969,1969,1970,1968,125,15,KC,,State Senator,,,0
Fonville,Oliver,S.,,,1969,1970,1968,125,3,NC,D,State Representative,,,
Frederick,William,L.,,,1969,1970,1968,125,15,NC,R,State Representative,,,
Goldfeder,Abe,,,"Term ended 1/1/1970, replaced by Sidney Balick",1969,1970,1968,125,1,NC,D,State Representative,,,
Gray,George,Edward,,,1969,1970,1968,125,38,SC,R,State Representative,,,
Grier,Frank,R.,,District changed to 17 in 1969,1969,1970,1968,125,17,SC,,State Senator,,,0
Hale,Everett,R,,,1969,1970,1968,125,12,NC,R,State Senator,,,
Harrington,Lewis,B.,,,1969,1970,1968,125,34,SC,D,State Representative,,,
Hart,William,F.,,,1969,1970,1968,125,9,NC,,State Senator,,,0
Hearn,Clifford,B.,Jr.,,1969,1970,1968,125,2,NC,D,State Representative,,,
Heckert,Clarice,U.,,,1969,1970,1968,125,9,NC,R,State Representative,,,
Hering,George,C.,III,,1969,1970,1968,125,6,NC,R,State Representative,,,
Hickman,Thomas,E.,Jr.,,1969,1970,1968,125,18,SC,R,State Senator,,,
Holloway,Herman,M.,Sr.,,1969,1970,1968,125,2,NC,D,State Senator,,,0
Isaacs,J.,Donald,,,1969,1970,1968,125,13,NC,,State Senator,,,0
Jarvis,George,,,,1969,1970,1968,125,23,NC,R,State Representative,,,
Kirk,John,F.,Jr.,,1969,1970,1968,125,22,NC,R,State Representative,,,
Lesher,Herbert,A.,,,1969,1970,1968,125,8,NC,R,State Representative,,,0
Little,Thomas,L.,,,1969,1970,1968,125,11,NC,R,State Representative,,,
Manning,Margaret,R.,,District 7 in 1969,1969,1970,1968,125,7,NC,,State Senator,,,0
McCullough,Calvin,R.,,,1969,1970,1968,125,11,NC,D,State Senator,,,
McMahon,John,J.,,,1969,1970,1968,125,5,NC,D,State Representative,,,
Mears,R.,Glen,Sr.,,1969,1970,1968,125,36,SC,D,State Representative,,,
Moerschel,W.,Neal,,,1969,1970,1968,125,31,KC,R,State Representative,,,
Murphy,Joseph,R.,,,1969,1970,1968,125,24,NC,R,State Representative,,,
Orth,Phillip,W.,,,1969,1970,1968,125,17,NC,D,State Representative,,,
Phillips,W.,Harrison,,,1969,1970,1968,125,37,SC,D,State Representative,,,
Quillen,George,R.,,,1969,1970,1968,125,33,KC,R,State Representative,,,
Rawlins,Joe,L.,,,1969,1970,1968,125,32,KC,D,State Representative,,,
Riddagh,Robert,W.,,,1969,1970,1968,125,28,KC,R,State Representative,,,
Robbins,George,A.,,District changed to 16 in 1969,1969,1970,1968,125,16,KC,,State Senator,,,0
Schlor,George,F.,,,1969,1970,1968,125,3,NC,,State Senator,,,0
Sebrell,Lorin,B.,,,1969,1970,1968,125,29,KC,R,State Representative,,,
Seibel,Marion,I.,,,1969,1970,1968,125,26,NC,R,State Representative,,,
Slawik,Melvin,A.,,,1969,1970,1968,125,10,NC,D,State Senator,,,
Spence,Ernest,S.,Jr.,,1969,1970,1968,125,19,NC,R,State Representative,,,
Stabler,W.,Laird,Jr.,,1969,1970,1968,125,13,NC,R,State Representative,,,
Stansky,Edward,S.,,,1969,1970,1968,125,21,NC,D,State Representative,,,
Steele,Dean,C.,,,1969,1970,1968,125,4,NC,,State Senator,,,0
Unruh,Jerome,N.,,,1969,1970,1968,125,27,NC,R,State Representative,,,
Wright,Joan,,,Started 4/15/1969,1969,1970,1968,125,14,NC,,State Representative,,,
Zimmerman,Jacob,W.,,,1969,1970,1968,125,30,KC,D,State Representative,,,
Willis,Burton,D.,,,1969,1973,1969-1973,,,,,Election Commissioner,,,
Berndt,Robert,J.,,,1971,1972,1970,126,7,NC,R,State Representative,,,
Billingsley,John,G. S.,,,1971,1972,1970,126,25,NC,R,State Representative,,,
Boulden,Kenneth,W.,,,1971,1972,1970,126,20,NC,D,State Representative,,,0
Castle,Michael,N.,,,1971,1972,1970,126,1,NC,R,State Senator,,,0
Cicione,Anthony,,,,1971,1972,1970,126,8,NC,,State Senator,,/,0
Clendaniel,Howard,A.,,,1971,1972,1970,126,35,SC,D,State Representative,,,
Conner,Louise,,,,1971,1972,1970,126,5,NC,,State Senator,,,0
Connor,Robert,T.,,,1971,1972,1970,126,21,NC,R,State Representative,,,
Cook,Allen,J.,,,1971,1972,1970,126,14,KC,D,State Senator,,,
Cordrey,Richard,S.,,,1971,1972,1970,126,38,SC,D,State Representative,,,0
Derrickson,Harry,E.,,,1971,1972,1970,126,39,SC,R,State Representative,,,
Dillman,John,A.,Jr.,,1971,1972,1970,126,18,NC,R,State Representative,,,0
Dobberstein,Arthur,W.,,,1971,1972,1970,126,29,KC,R,State Representative,,,
duPont,Reynolds,,,District change to 6 from 7,1971,1972,1970,126,6,NC,R,State Senator,Wilm. Medical Center; Sec. of Bd.,,
Elliott,David,H.,,,1971,1972,1970,126,19,SC,,State Senator,,,0
Foltz,Andrew,,,,1971,1972,1970,126,15,KC,R,State Senator,,,
Frederick,William,L.,,,1971,1972,1970,126,15,NC,R,State Representative,,,
Gordy,William,J.,,,1971,1972,1970,126,37,SC,D,State Representative,Member of St. Industrial Accident Bd. etc.,,0
Grier,Frank,R.,,,1971,1972,1970,126,17,SC,R,State Senator,,,
Gruwell,Hudson,E.,,,1971,1972,1970,126,30,KC,D,State Representative,,,0
Hale,Everette,R,,Spelling Everett?,1971,1972,1970,126,12,NC,R,State Senator,,,
Harkins,Michael,,,,1971,1972,1970,126,16,NC,R,State Representative,,,
Harrington,Lewis,B.,,,1971,1972,1970,126,34,SC,D,State Representative,,,0
Hart,William,F.,,,1971,1972,1970,126,9,NC,R,State Senator,,,
Hearn,Clifford,B.,Jr.,,1971,1972,1970,126,2,NC,D,State Representative,,,
Heckert,Clarice,U.,,,1971,1972,1970,126,9,NC,R,State Representative,,,
Hering,George,C.,III,,1971,1972,1970,126,6,NC,R,State Representative,,,
Hickman,Thomas,E.,Jr.,,1971,1972,1970,126,18,SC,,State Senator,,,0
Holloway,Herman,M.,Sr.,,1971,1972,1970,126,2,NC,D,State Senator,,,0
Isaacs,J.,Donald,,,1971,1972,1970,126,13,NC,,State Senator,,,0
Jarvis,George,,,,1971,1972,1970,126,23,NC,R,State Representative,,,
Johnson,Henrietta,,,,1971,1972,1970,126,3,NC,D,State Representative,,,
Jonkiert,Casimir,S.,,,1971,1972,1970,126,5,NC,D,State Representative,,,
Justice,Kermit,H.,,,1971,1972,1970,126,1,NC,R,State Representative,,,
Kirk,John,F.,Jr.,,1971,1972,1970,126,22,NC,R,State Representative,"Pres., Gunning Bedford School Bd. etc.",,
Knox,Andrew,G.,,,1971,1972,1970,126,13,NC,R,State Representative,,,
Lesher,Herbert,A.,,,1971,1972,1970,126,8,NC,R,State Representative,,,
Little,Thomas,L.,,,1971,1972,1970,126,11,NC,R,State Representative,,,
Manning,Margaret,R.,,,1971,1972,1970,126,7,NC,,State Senator,,,0
Matushefske,John,,,,1971,1972,1970,126,19,NC,D,State Representative,,,
McCullough,Calvin,R.,,,1971,1972,1970,126,11,NC,,State Senator,,,0
Mears,R.,Glen,Sr.,,1971,1972,1970,126,36,SC,D,State Representative,,,
Miller,Charles,S.,,,1971,1972,1970,126,4,NC,D,State Representative,,,
Moerschel,W.,Neal,,,1971,1972,1970,126,31,KC,R,State Representative,,,
Murphy,Joseph,R.,,,1971,1972,1970,126,24,NC,R,State Representative,,,
Orth,Phillip,W.,,,1971,1972,1970,126,17,NC,D,State Representative,,,0
Poulterer,William,T.,III,,1971,1972,1970,126,12,NC,R,State Representative,,,
Quillen,George,R.,,,1971,1972,1970,126,33,KC,R,State Representative,,,
Riddagh,Robert,W.,,,1971,1972,1970,126,28,KC,R,State Representative,,,
Robbins,George,A.,,,1971,1972,1970,126,16,KC,D,State Senator,,,
Schlor,George,F.,,,1971,1972,1970,126,3,NC,,State Senator,,,0
Seibel,Marion,I.,,,1971,1972,1970,126,26,NC,R,State Representative,"Delegate, White house Conference on Children, etc. (1971-1972)",,
Slawik,Melvin,A.,,,1971,1972,1970,126,10,NC,,State Senator,,,0
Smith,Ralph,R.,,,1971,1972,1970,126,32,KC,D,State Representative,,,
Steele,Dean,C.,,District changed to 4 in 1971,1971,1972,1970,126,4,NC,R,State Senator,"Pres., DE Chapter, National Assoc. of Accountants",,
Tribbitt,Sherman,W.,,,1971,1972,1970,126,27,NC,D,State Representative,,,
Weiss,Daniel,E.,,,1971,1972,1970,126,10,NC,R,State Representative,,,
Wright,Joan,,,,1971,1972,1970,126,14,NC,,State Representative,,,
Kershner,George,W.,III,,1970,1988,1970 &1978,,,,,Kent County Justice of the Peace,,,
Motley,Leonard,E.,,,1970,1972,1970-1972,,,,,Kent County Justice of the Peace,,,
Horton,Albert,W.,,,1970,,1970-1974,,,,,Sussex County Justice of the Peace,,,
Handy,Robert,J.,,,1971,,1971 & 1988,,,,,Sussex County Justice of the Peace,,,
Simpson,Walton,H.,,,1971,1973,1971-1973,,,,,Secretary of State,,,
Henry,Elizabeth,C.,,,1971,1975,1971-1975,,,,,Kent County Justice of the Peace,,,
Hollar,John,D.,,,1971,1975,1971-1975,,,,,Kent County Justice of the Peace,,,
Adams,Thurman,G.,Jr.,,1973,1974,1972,127,19,SC,D,State Senator,Governor's Safety Committee; Member of Highway Commission. 1973 to 1974,,
Ambrosino,Joseph,P.,,,1973,1974,1972,127,7,NC,,State Representative,,,0
Arnold,John,H.,,,1973,1974,1972,127,22,NC,R,State Representative,,,
Berndt,Robert,J.,,District changed in 1973,1973,1974,1972,127,4,NC,R,State Senator,,,
Billingsley,John,G. S.,,,1973,1974,1972,127,25,NC,R,State Representative,,,
Boulden,Kenneth,W.,,,1973,1974,1972,127,18,NC,D,State Representative,,,0
Castle,Michael,N.,,,1973,1974,1972,127,1,NC,R,State Senator,,,0
Cicione,Anthony,J.,,District change in 1973 to 11 from 8,1973,1974,1972,127,11,NC,D,State Senator,"Veteran's Day Chariman, 1973-1976",/,
Clendaniel,Howard,A.,,,1973,1974,1972,127,38,SC,,State Representative,,,0
Connor,Robert,T.,,District changed to 19,1973,1974,1972,127,19,NC,R,State Representative,Pres. of Class at West Chester St. College etc.,,
Cook,Allen,J.,,Died 1/9/1974,1973,1974,1972,127,16,KC,,State Senator,,,0
Cordrey,Richard,S.,,,1973,1974,1972,127,38,SC,D,State Representative,,,0
Cordrey,Richard,S.,,,1973,1974,1972,127,20,SC,D,State Senator,"Gov. of Lions of DE, etc.",/,
Crow,James,E.,,,1973,1974,1972,127,24,NC,R,State Representative,"Member, DE St., NCC, & Wilm. Economy Study Comt.",,
Darling,Ronald,,,,1973,1974,1972,127,35,KC,D,State Representative,"Past Pres., Caesar Rodney Ruritan Club etc.",,
Derrickson,Harry,E.,,,1973,1974,1972,127,37,SC,R,State Representative,"Chmn., SC Overall Development Council etc.",,
Dillman,John,A.,Jr.,District changed to 16,1973,1974,1972,127,16,NC,R,State Representative,"President , Bd. of Trustees, Conrad HS; etc.",,
duPont,Thomas,L.,,,1973,1974,1972,127,14,NC,R,State Representative,,,
duPont,Reynolds,,,,1973,1974,1972,127,6,NC,,State Senator,,,0
Elliott,David,H.,,,1973,1974,1972,127,21,SC,R,State Senator,District changed to 21 in 1973,,
Ferguson,John,P.,,,1973,1974,1972,127,20,NC,D,State Representative,"Superintendent, DE St. Police",,
Gilligan,Robert,F.,,,1973,1974,1972,127,21,NC,D,State Representative,,,
Gordy,William,J.,,,1973,1974,1972,127,40,SC,D,State Representative,Member of St. Industrial Accident Bd. etc.,,
Gruwell,Hudson,E.,,District changed to 31,1973,1974,1972,127,31,KC,D,State Representative,Member of school bd. Dover School Dist. etc.,,
Hale,Everett,R,,,1973,1974,1972,127,10,NC,R,State Senator,,,0
Harrington,Lewis,B.,,District changed to 36,1973,1974,1972,127,36,SC,D,State Representative,,,
Heckert,Clarice,U.,,,1973,1974,1972,127,9,NC,R,State Representative,"Member, Bd. of Dir. of Exec. Comt. etc.",,
Holloway,Herman,M.,Sr.,,1973,1974,1972,127,2,NC,D,State Senator,,,0
Hughes,Charles,Evans (Pete),,,1973,1974,1972,127,5,NC,R,State Senator,NCC Councilman; Retired DE St. Police Capt 73/74,,
Isaacs,J.,Donald,,,1973,1974,1972,127,15,NC,R,State Senator,Chmn. Middletown Southern Sts. Coop; NCC Farm Bur.,,
Jarvis,George,,,,1973,1974,1972,127,,NC,R,State Senator,Constitutional Revision Commt.; etc.,,
Johnson,Henrietta,,,,1973,1974,1972,127,3,NC,D,State Representative,,,0
Jonkiert,Casimir,S.,,,1973,1974,1972,127,5,NC,D,State Representative,"Exec. Secr., Dept., of Public Works",,
Jornlin,Francis,M.,,,1973,1974,1972,127,6,NC,R,State Representative,Wilm. City Councilman,,
Justice,Kermit,H.,,,1973,1974,1972,127,1,NC,R,State Representative,,,
Kearns,Francis,J.,,,1973,1974,1972,127,13,NC,D,State Senator,New Castle County Councilmanic Chairman,,
Kirk,John,F.,Jr.,,1973,1974,1972,127,28,NC,R,State Representative,"Pres., Gunning Bedford School Bd. etc.",,
Knox,Andrew,G.,,,1973,1974,1972,127,13,NC,R,State Representative,"Member, Gov's. Economy Comt. etc.",,
Knox,Andrew,G.,,,1973,1974,1972,127,7,NC,R,State Senator,,,
Lesher,Lois,M.,,,1973,1974,1972,127,8,NC,R,State Representative,,,
Lynch,Donald,J.,,,1973,1974,1972,127,41,SC,D,State Representative,"Pres., Fenwick Island Town Council",,
Manning,Margaret,R.,,,1973,1974,1972,127,7,NC,,State Senator,,,0
