Subject,Author,Title,Date,Box Number,Barcode
Cities & Towns,,Greenbank Mill  Bringing History to Life in the Red Clay Valley,n.d.,16,484185
Cities & Towns,,Greenbank Mill 2003 Schedule and Programs,2003,16,484185
Cities & Towns,,"Greenbank Mill  (Located on Red Clay Creek in Wilmington, Delaware…)",n.d.,16,484185
Delawareana General,,Delaware Safety Council  32nd Annual Report; 33rd Annual Report; The Birth of Organized Safety in Delaware   350 Lives Saved,1951-1953,6,484189
Industries - Historical,,Chrysler Delaware Tank Plant   Family Day,1952,1,390516
Industries - Historical,,Chrysler Delaware Tank Plant  Newark Neighbors Day,1952,1,390516
Industries - Historical,,Chrysler Delaware Tank Plant  American Ordnance Association Regional Meeting,1952,1,390516
Industries - Historical,,"Fifty-Ton Monsters With a Mighty Punch  A reprint from the New York Times Magazine, by C. B. Palmer",1952,1,390516
Health & Welfare,,"""As It Is""  A Barrier Free Guide for Consumers Confined to Wheelchairs",1975,1,390506
Health & Welfare,,12th Annual Report  United Community Fund of Northern Delaware,1957,1,390506
Health & Welfare,,Dateline Delaware  Delaware Alcoholism Council Inc.  A Division of the National Council on Alcoholism,1975,1,390506
Health & Welfare,,Delaware Cancer Network News,1976,1,390506
Health & Welfare,,Del-Mar Easter Seal Round-Up Membership Issue,1975,1,390506
Health & Welfare,,Home Safety Leader--  Ideas for Home Safety Programs from the Delaware Safety Council - incomplete,1960-63,1,390506
Cities & Towns,,"200 Years- Bicentennial- Duck Creek Cross Roads - Smyrna, Delaware 1768-1968, Schedule for June 15-22, 1968",1968,13,391658
Industry & Business,,Yearbook of Railroad Information,1959,1,390517
Industry & Business,,Third Quarter 1975 E. I DuPont DeNemours and Company Quarterly Report,1975,1,390517
Industry & Business,,Dover Delaware The Treadway Inn  (9),1961,1,390517
Industry & Business,,Greater Wilmington Directory of Remodeling and Restoration Products & Services,1976,1,390517
Industry & Business,,Kent County Bankers Association  Delaware,1942,1,390517
Industry & Business,,"Delaware, Maryland & New Jersey Legal Directory",1953,5,391637
Industry & Business,,22nd Anniversary Banquet WSBA Program,1971,5,391637
Industry & Business,,Annual Report Hercules Powder Company,1953,1,390517
Industry & Business,,Well Done,1942,1,390517
Industry & Business,,Annual Report to Stockholders of Christiana Securities Company,1974,1,390517
Industry & Business,,"Report of the Johnson Company,  Annual Report for 1900",1901,1,390517
Industry & Business,,Hall of Records  (E. I. duPont deNemours & Co. Inc.-Secretary's Dept.),n.d.,2,390518
Industry & Business,,1960 Annual Report  Tidewater Oil Company,1961,2,390518
Industry & Business,,"Blue Hen Country Network, Inc.",n.d.,2,390518
Industry & Business,,Woodlawn Trustees,n.d.,2,390518
Industry & Business,,DUPONT Annual Report,1971,2,390518
Industry & Business,,All American Engineering Company  Annual Report,1957,2,390518
Industry & Business,,All American Engineering Company  Annual Report,1958,2,390518
Industry & Business,,"Annual Reports  Chamber of Commerce, Delaware",1939,4,390520
Industry & Business,,"Annual Reports  Chamber of Commerce, Delaware",1941,4,390520
Industry & Business,,"Annual Reports  Chamber of Commerce, Delaware",1942,4,390520
Industry & Business,,"DuPont Finishes First  (English , Spanish editions)",1947,5,391637
Industry & Business,,"Steelways, September",1950,2,390518
Industry & Business,,You Can’t Cover Delaware without the Milford Chronicle,n.d.,2,390518
Industry & Business,,Statistics aren't dull…not when they make money,n.d.,2,390518
Industry & Business,,"Frying Chickens, Add it up…",n.d.,2,390518
Industry & Business,,7463 Satesmen…,n.d.,2,390518
Industry & Business,,"Current Letter  Delaware Electric Cooperative:  April, May, June 1978",1978,2,390518
Industry & Business,,Hercules News  (various dates 1978-79),1978-79,5,391637
Societies & Clubs,,"Souvenir Program B. P. O. E. Tri-State Association Convention, Wilmington, Delaware, September 13, 14, 15, 1927",1927,3,485146
Industry & Business,,Directory of Manufacturers State of Delaware,1957,3,390519
Industry & Business,,Directory of Manufacturers State of Delaware,1958,3,390519
Illustrative Material,,"Old Alms House, Wilmington  (3rd to 4th; Franklin to Broom)",n.d.,1,390515
Illustrative Material,,Continental Congress Voting Independence 1776,n.d.,1,390515
Illustrative Material,,Delaware Trust Company blank checks - 4 sheets,n.d.,1,390515
Illustrative Material,,"Map of old Delaware, and sketches",n.d.,1,390515
Illustrative Material,"William N. Cann, Inc.",Calendar (Delaware photographs courtesey of the Historical Society of Delaware),"1966, 1968",1,390515
Illustrative Material,,"Delaware Trust Calendar, with photographs of Delaware scenes courtesy of Kevin Fleming",1990,1,390515
Dover Days,,"Old Dover Days First Saturday and Sunday Annually  in May (trifold brochure) A lliving town today, created by order of William Penn, 1683  (9)",n.d.,5,391648
Dover Days,,1955 Old Dover Days,1955,5,391648
Dover Days,,Old Dover Days  May 7 and 8,1960,5,391648
Dover Days,,Old Dover Days  May 6 & 7,1961,5,391648
Dover Days,,Old Dover Days May 5-6,1962,5,391648
Dover Days,,1982 Old Dover Days in Historic Kent County Delaware,1982,5,391648
Dover Days,,"Old Dover Day, Saturday May 3, 1975  (ticket order form)",1975,5,391648
Dover Days,,Old Dover Days  First Saturday and Sunday Annually in May,n.d.,5,391648
Dover Days,,"May 2, 1987 Old Dover Days in Historic Kent County Delaware",1987,5,391648
Dover Days,,Old Dover Days May 4 - 5  Sponsored by the Friends of Old Dover,n.d.,5,391648
Dover Days,,May 7 1988 Old Dover Days in Historic Kent County Delaware,1988,5,391648
Dover Days,,"Old Dover Days  a weekend in historic Kent County, Delaware, sponsored by the Friends of Old Dover",1989,5,391648
Industries - Historical,,"Chrysler-Delaware Plant Tools Up for Tank Production  Reprinted from Automotive Industries,  by Thomas MacNew",1952,1,390516
Industries - Historical,,Blueprint to Beachhead  Reprinted from Ordnance,1952,1,390516
Industries - Historical,,Official Unveiling of the Patton 48 by the Department of the Army,1952,1,390516
Industries - Historical,,The Department of the Army and Chrysler Corporation Present the PATTON 48,1952,1,390516
Industries - Historical,,"Chrysler Motors Magazine  Special Defense Edition  Vol. 18, no. 12",1952,1,390516
Industries - Historical,,"Caulk Company  - The Caulker - 1920, no. 2",1920,1,390516
Industries - Historical,,Caulk Company - Partners  May,1918,1,390516
Industries - Historical,,Caulk Company - Partners  May,1919,1,390516
Industries - Historical,,Caulk Company - Partners  No. 2,n.d,1,390516
Industries - Historical,,"Caulk Company - Partners, No. 6",1920,1,390516
Industries - Historical,,"Caulk Company - Partners,  No. 7",1920,1,390516
Industries - Historical,,Caulk Company - Partners. No. 32,1926,1,390516
Industries - Historical,,Caulk Company - Partners  No. 33,1926,1,390516
Industries - Historical,,Caulk Company - Partners   November,1919,1,390516
Industries - Historical,,Hercules - How Hercules Helps…,1956,1,390516
Industries - Historical,,Hercules -Protection with Parlon,1953,1,390516
Industries - Historical,,Sponsoring Ceremonies for the Motor Vessl Isla del Tesoro,1958,1,390516
Industries - Historical,,Hub of industry…heart of history DELAWARE  The New York Times supplement,1961,1,390516
Industries - Historical,,An Invitation to the State of Delaware…..Christmas Across America,1961,1,390516
Industries - Historical,,Tidewater - A Brief History of Tidewater Oil Company,n.d.,1,390516
Industries - Historical,,Tidewater - An Integrated Company Operating Coast to Coast and in 78 Foreign Lands,1957,1,390516
Industries - Historical,,"Tidewater - G. C. Caine Coordinated Planning, Desighn for Tidewater Refinery",n.d.,1,390516
Industries - Historical,,Tidewater - Tidewater's Nationwide Refining Operations Directed by H. Y. Hyde,n.d.,1,390516
Industries - Historical,,Tidewater - Vice President Getty Manages Tidewater's  East Coast Operations,n.d.,1,390516
Industries - Historical,,Tidewater - Tidewater's President Staples Began Career as an Oil Lawyer,n.d.,1,390516
Industries - Historical,,Tidewater -  Letter regarding Press Kit,1957,1,390516
Industries - Historical,,Tidewater - Refinery Construction  A Herculean Task…..,n.d.,1,390516
Industries - Historical,,"Tidewater - Tidewater Oil Dedicates ""Refinery of the Future""",n.d,1,390516
Industries - Historical,,"Tidewater - Remarks by Mr. George F. Getty II, Vice President Tidewater Oil Company",1957,1,390516
Industries - Historical,,"Tidewater - Delaware Refinery Dedication Address by Mr. David T. Staples, President",1957,1,390516
Industries - Historical,,Tidewater - News from Tidewater Oil Company,n.d.,1,390516
Industries - Historical,,Tidewater - Dedication Day Ceremony Schedule,1957,1,390516
Industries - Historical,,Tidewater - Tidewater Oil Company 1956 Annual Report,1957,1,390516
Industries - Historical,,Tidewater - Post card of  Delaware Refinery,n.d.,1,390516
Industries - Historical,,"Tidewater - Various Photographs - some identified, others unidentified",n.d.,1,390516
Industries - Historical,,"Tidewater -  The Oil and Gas Journal Dedication Issue, May 27",1957,1,390516
Cities & Towns,,"Wilmington The Official Publication  Chamber of Commerce  February, March, July, August, October",1929,17,485139
Cities & Towns,,Wilmington  The Official Publication  Chamber of Commerce  July,1930,17,485139
Cities & Towns,,"Wilmington  The Official Publication  Chamber of Commerce  April, July",1928,17,485139
Cities & Towns,,"Wilmington  The Official Publication  Chamber of Commerce  April, July",1931,17,485139
Cities & Towns,,"Wilmington  The Official Publication  Chamber of Commerce  July, October",1932,17,485139
Cities & Towns,,"Wilmington  The Official Publication  Chamber of Commerce  April, July",1933,17,485139
Transportation,,Northeastern Tour Book  AAA,1936,3,391663
Transportation,,Pennsylvania Greyhound Lines,1938,2,391662
Winterthur,,Winterthur Archives,n.d.,1,391668
Winterthur,,Winterthur Lectures  Spring,1963,1,391668
Transportation,,Wilmington and Western Railroad,n.d.,2,391662
Winterthur,,Guide to the Galleries at Winterthur (2),n.d.,1,391668
Winterthur,,Winterthur School Programs  (2 copies),1993,1,391668
Winterthur,,Winterthur MAP,1990,1,391668
Winterthur,,Milestones  A Winterthur Patron Information Publication,1993,1,391668
Winterthur,,"Winterthur Museum, Garden and Library",1993,1,391668
Winterthur,,Winterthur News - Putting Things in Perspectives  (2 copies),n.d.,1,391668
Winterthur,,Winterthur News - The Galleries at Winterthur  (2 copies),1992,1,391668
Winterthur,,FACTS The Galleries at Winterthur  (2 copies),1992,1,391668
Winterthur,,Winterthur  Opportunities for Educators at Winterthur  (2 copies),1992,1,391668
Winterthur,,Winterthur Museum Historical Records Program,n.d.,1,391668
Winterthur,,Winterthur Archives  (mimeo copy),1979,1,391668
Winterthur,,Winterthur Arhives Annotated List of Record Groups and Series,1980,1,391668
Pennsylvania,,"Banquet given by the Learned Societies of Philadelphia September 17, 1887",1888,1,391644
Pennsylvania,,"Philadelphia Early Tax Records, by Allen Weinberg",1960,1,391644
Pennsylvania,,Friends Historical Library of Swarthmore College,n.d,1,391644
Pennsylvania,,Foundation of Pennsylvania,n.d.,1,391644
Pennsylvania,,The Sesqui-Centennial International Exposition,1926,1,391644
Pennsylvania,,Genealogical Map of the Counties,1981,1,391644
Historical Societies,,Historical Society of Camden Newsletter,1993,5,486241
"Historic Sites, Museums, General",,A Brief Tour of Buena Vista's Past,n.d.,1,390510
Historical Societies,,Rehoboth Beach Historical Society,n.d.,4,390513
US History,,Federal Convention May-September 1787  (The American Peace Society),1922,2,391667
Environment,,The Watershed News,1958,5,472084
Industry & Business,,"The Dover Hotel  Dining Room  Cocktail Lounge, a new hotel for motorists….",n.d.,3,390519
Patriotic Societies,,The National Society of the Colonial Dames in America in the State of Delaware,1982-1983,1,391643
Industry & Business,,"An Industrial Survey of Wilmington, Delaware.  2 copies.",1942,3,390519
Industry & Business,,"An Industrial Survey of Wilmington, Delawalre",1945,3,390519
Industry & Business,,"Industrial Survey of the State of Delaware and of Dover, Felton, etc.",1950,3,390519
Industry & Business,,Pusey & Jones Company  The Super-Calender Published Every Month,1919-1921,4,390520
Industry & Business,,Pusey & Jones Company  The Super-Calender Published Every Month,1922-1924,4,390520
Industry & Business,,Pusey & Jones Company  The Super-Calender Published Every Month (Index Vol.11 to Vol. 17),1925-1927,4,390520
Industry & Business,,Pusey & Jones Company  The Super-Calender Published Every Month,1928-1930 (ncomplete),4,390520
Education,,"Middletown, Delaware: A Study of Public Failure to Support Schools",1969,9,391744
Industry & Business,,"The Diamond State Telephone Company Annual Report 1954, 1955, 1956, 1958, 1959, 1960, 1961, 1968",various,8,480643
Industry & Business,,Wilmington Medical Center  Annual Appeal,1974,8,480643
Industry & Business,,Wilmington Medical Center  Annual Report 1973-1974,1973-1974,8,480643
Industry & Business,,Delaware Curative Workshop Inc. Annual Report,1972-73,8,480643
Industry & Business,,The Center View   Education   Autumn,1972,8,480643
Industry & Business,,The Center View    Care          Winter,1972,8,480643
Industry & Business,,The Center View     The Cost of Care   Spring,1974,8,480643
Industry & Business,,The Center View      Marking a Decade,1975,8,480643
Industry & Business,,The Center View       Medic One,1976,8,480643
Delawareana General,,The Highlighter  The Home of John Dickinson,1959,6,484189
Delawareana General,,The Highlighter  Delmarva Guided Tour,1959,6,480189
Delawareana General,,The Highlighter  (2 copies),May 1967,6,480189
Delawareana General,,The Highlighter,Sept 1967,6,480189
Delawareana General,,The Highlighter,Oct 1967,6,480189
Delawareana General,,The Highlighter,Nov 1967,6,480189
Delawareana General,,The Highlighter,Dec 1967,6,480189
Delawareana General,,The Highlighter,Jan 1968,6,480189
Delawareana General,,The Highlighter,Feb 1968,6,480189
Delawareana General,,The Highlighter,Mar 1968,6,480189
Delawareana General,,The Highlighter,Apr 1968,6,480189
Delawareana General,,The Highlighter   Please Help Me,May 1968,6,480189
